_id,press,title,content
65e80bee8b0bc9bad7e1c21d,서울경제,"출근 시간 혼잡 1위 G밸리, 직주근접 갖춘 피데스개발 ‘가산 코리빙하우스’...","가산디지털단지역은 MZ세대 직장인 비율도 높아 도심형 ‘코리빙하우스’에 대한 수요도 높은 것으로 나타났다. 금천구에 따르면 서울디지털산업단지는 입주기업 1만 2663개, 근로자 14만 3,522명이 상주하는 국내 최대규모 IT 산업단지로 꼽힌다. 특히 전체 근로자 중 20~30대가 약 54%를 차지할 정도로 가장 젊은..."
65e80bf08b0bc9bad7e1c21e,헤럴드경제,"오피스텔 수익률, GBDYBDCBD보다 G밸리…주거 대안으로 ‘코리빙하우스’ 부상",오피스텔 월세가 상승하면서 새로운 주거 대안으로 ‘코리빙하우스’가 떠오르고 있다. ‘코리빙하우스’는 기존 원룸이나 오피스텔보다 가성비 높은 경제적인 비용으로 보안관리 측면에서 안전하고 아파트 단지 이상의 다양한 커뮤니티 시설로 주목받는다. 오피스텔 대안인 ‘’로 입주...
65e80bf28b0bc9bad7e1c21f,아시아경제,입주자 만족도 높은 코리빙하우스 ‘가산 셀립’,최근 2030대 직장인들이 늘어나면서 공유주거의 일종인 ‘코리빙하우스’가 주목받고 있다. ‘코리빙하우스’는 기존 공유주거의 통상적인 개념인 ‘쉐어하우스’보다 개인·공용 공간이 각각 모두 강화된 거주 형태를 말한다. 특히 기존 소규모 원룸이나 오피스텔보다 보안관리 측면에서 안전하고 전세...
65e80bf48b0bc9bad7e1c220,서울경제,"차별화된 운영 노하우 갖춘 브랜드 ‘코리빙하우스’, 2030 新주거 대안으로 ...","청년 1인 가구 주거 환경이 월세를 지불하는 원룸 형태로 쏠린 가운데, 전문 운영사가 관리하는 ‘코리빙하우스’가 청년 1인 가구들의 새로운 주거 대안으로 주목받고 있다. 통계청이 발표한 ‘2022년 청년 삶 실태조사’에 따르면, 청년 1인 가구 대다수는 다가구 및 다세대, 오피스텔 등에서 원룸 형태로..."
65e80bf68b0bc9bad7e1c221,조선일보,코리빙 하우스 주목,땅집고는 최근 수익성 높은 중소규모 개발 사업으로 떠오른 ‘코리빙하우스 개발 실전스쿨 4기’ 교육 과정을 오는 13일 개설한다. 정부가 최근 1인 가구 주거난 해결을 위해 임대형 기숙사 관련 규제를 대폭 풀고 금융 지원 계획도 밝히면서 고수익 개발 사업으로 주목받고 있다. 이번 과정에 강사로 나서는...
65e80bf88b0bc9bad7e1c222,헤럴드경제,도심형 코리빙하우스 뜬다… ‘가산 모비우스 타워’ 주목,-서울디지털산업단지 근로자 14만여명 중 MZ 직장인 54%… 직주근접 수요 높아 -가산디지털단지역 도보 8분… 20층 규모에 386개 개인실 및 다양한 커뮤니티 구성 -피데스개발 공간 7대 트렌드 트렌드 반영… 도심형 라이프스타일 로 기획 -주거기능 외에도 삶의 질 높여주는 전문적인 운영프로그램...
65e80bfb8b0bc9bad7e1c223,아시아경제,코리빙하우스 ‘가산 모비우스 타워’로 투자 수요 몰린다,최근 20~30대 1인 가구가 늘어나면서 공유주거의 일종인 ‘코리빙하우스’가 주목받고 있다. 행정안전부가 지난해 말 발표한 행정안전통계연보에 따르면 최근 1인 가구 인구는 972만 4256가구다. 그중 20~30대 1인 가구는 전년 대비 3.26% 증가한 315만 5788가구로 전체 1인 가구 중 32.45%에 해당하는 것으로...
65e80bfd8b0bc9bad7e1c224,지디넷코리아언론사 선정,"MGRV 코리빙 하우스 ‘맹그로브’, 서울디자인 2023 참가","MGRV는 코리빙 하우스 '맹그로브'에서 이뤄지는 다양한 만남을 유쾌한 놀이터 콘셉트로 풀어낸다. 서울디자인은 최신의 디자인 트렌드를 발신하고, 새로운 디자인 출시 제품을 선보이는 서울 대표 디자인 축제로, 지난해에는 100만 명의 관람객을 유치했다. 올해는 '가치있는 동행'이라는 주제로 국내외..."
65e80bff8b0bc9bad7e1c225,매일경제언론사 선정,“이게 하숙집이야? 호텔이야?”…대학가 월세 2배에도 2030 몰린다는데 왜 [...,"코리빙과 시니어하우스 상품을 선보이기 위해 에이플러스에셋그룹의 계열사와 업무협약도 체결했습니다. 이 외에도 글로벌 자산운용사 ICG가 부동산 프롭테크 홈즈컴퍼니와 조인트벤처를 설립하고 3000억원 규모 펀드를 조성해 국내 공유 주거 시설 개발에 나서겠다고 한 바 있습니다. 로컬스티치, 패스트..."
65e80c018b0bc9bad7e1c226,매일경제,"코리빙 하우스 ‘맹그로브 신촌’, 2024 독일 디자인 어워드 수상",부동산 임팩트 디벨로퍼 MGRV가 운영하는 코리빙 하우스 ‘맹그로브 신촌’이 세계 3대 디자인 어워드 중 하나인 2024 독일 디자인 어워드에서 ‘엑설런트 아키텍처(Excellent Architecture)’ 부문 ‘인테리어 아키텍처(Interior Architecture)’ 분야의 위너를 수상했다. 독일 디자인 어워드는 1969년 제정된 이래...
65e80c038b0bc9bad7e1c227,뉴시스,"'코리빙 하우스' 뭐길래…메테우스운용, 길동 개발 추진",메테우스자산운용은 최근 서울 강동구 길동에 코리빙 하우스를 개발하는 사업을 추진하기 위해 에스엘플랫폼(SLP)과 업무협약(MOU)을 체결했다고 30일 밝혔다. 이번 MOU로 타깃(Target) 펀드를 조성한 뒤 완공된 오피스텔 건물을 매입하고 로 바꾸면 SLP가 책임임차 형식으로 운영할 계획이다....
65e80c058b0bc9bad7e1c228,아시아경제,코리빙하우스도 전문 브랜드가 대세… ‘가산 모비우스 타워 코리빙하우스’ ...,"청년 1인 가구 주거 환경이 월세를 지불하는 원룸 형태로 쏠린 가운데, 전문 운영사가 관리하는 ‘코리빙하우스’가 청년 1인 가구들의 새로운 주거 대안으로 주목받고 있다. 통계청이 발표한 ‘2022년 청년 삶 실태조사’에 따르면, 청년 1인 가구 대다수는 다가구 및 다세대, 오피스텔 등에서 원룸 형태로..."
65e80c078b0bc9bad7e1c229,1코노미뉴스,[서정렬 칼럼] '따로 또 같이' 1인 가구 '코리빙하우스',코리빙하우스(co-living house·공유주택)가 그럴 수 있는 방법 가운데 하나로 주목 받고 있다. 1인 가구 수는 2022년 현재 750만 가구(1인 가구 비율 34.5%) 수준이지만 현장에서는 '1000만 가구'돌파가 얼마 남지 않았다고 느끼고 있다. 그렇기에 1인 주거를 위한 소형 주택에 대한 관심이 날로 증대되고 있다. 1인...
65e80c098b0bc9bad7e1c22a,컨슈머타임스,1인가구 대안집 '코리빙 하우스' 차별화 전략 통했나,"'코리빙 하우스'는 한 건물에 개인이 사는 공간이 있고 여럿이 함께 쓰는 공간이 있는 공유 주거 형태를 말한다. 사실 낯선 개념은 아니다. 사람들은 저마다의 사정으로 주인집에 딸린 셋방이나 하숙집, 고시원, 다가구 주택에서 모여 살았다. 하지만 다양해진 1인 가구의 니즈를 만족시키기엔 부족했다...."
65e80c0b8b0bc9bad7e1c22b,글로벌이코노믹,"메테우스자산운용, 에스엘플랫폼과 손잡고 코리빙 하우스 개발","메테우스자산운용이 강동구 길동에 코리빙 하우스를 개발하는 사업 추진을 위해 (주)에스엘플랫폼(이하 SLP)과 MOU를 체결했다. 22일 메테우스자산운용에 따르면 메테우스와 SLP는 Target 펀드 조성 후, 완공된 오피스텔 건물을 매입하고 로 밸류애드(Value-add) 한 후, SLP가 책임임차(Master Lease)..."
65e80c0d8b0bc9bad7e1c22c,국토일보,"G밸리, CBD‧YBD‧GBD와 어깨 나란히…원룸 대신 '코리빙하우스' 부상",오피스텔 월세가 상승하면서 이에 부담을 느낀 이들이 주거 대안으로 '코리빙하우스'로 눈을 돌리고 있다. '코리빙하우스'는 기존 원룸이나 오피스텔보다 가성비 높은 경제적인 비용으로 보안관리 측면에서 안전하고 아파트 단지 이상의 다양한 커뮤니티 시설을 갖추고 있어 주목받고 있다. 지난 8월 본격...
65e80c0f8b0bc9bad7e1c22d,뉴스1,"코리빙 하우스 콤피, 3주년 기념 올리브영 상품권 제공 이벤트","코리빙 하우스 콤피(Comfi)는 올해로 오픈 3주년을 맞아 10월 한 달 동안 신규 계약 고객들에게 올리브영 상품권 10만 원을 제공하는 이벤트를 진행한다고 4일 밝혔다. 콤피는 밀레니얼 세대가 추구하는 라이프스타일을 반영한 여성 전용 코리빙 커뮤니티로, 개인과 커뮤니티 간의 라이프 밸런스를 지향한다. 총..."
65e80c118b0bc9bad7e1c22e,헤럴드경제,도심형 라이프스타일 센터 ‘가산 모비우스 타워 코리빙하우스’ 가보니…,-서울디지털산업단지 근로자 14만여명 중 MZ 직장인 54%… 직주근접 수요 높아 -가산디지털단지역 도보 8분… 20층 규모에 386개 개인실 및 다양한 커뮤니티 구성 -피데스개발 공간 7대 트렌드 트렌드 반영… 도심 라이프스타일 로 기획 -2030대 입주자 비율 80% 이상… 자체 커뮤니티 활동도 활발해...
65e80c138b0bc9bad7e1c22f,데일리팝,다양해진 '코리빙하우스' 취향에 따라?,ⓒgettyimagebank 최근 1인 가구가 증가하면서 공유주거의 일종인 '코리빙하우스'가 새로운 주거 형태로 떠오르고 있다. 올해 2월 건축법이 개정되면서 코리빙하우스의 대규모 공급이 가능해지면서 그 규모 또한 커지고 있다. 직주근접형부터 프로그램 운영이 강점인 까지 소비자 선택지도 넓어졌다....
65e80c158b0bc9bad7e1c230,조선비즈언론사 선정,"[인터뷰] 조강태 MGRV 대표 “글로벌 자본, 韓 코리빙에 몰려온다… 5년 내 크...",‘플렉서블(flexible·유연한) 리빙’ 트렌드가 5년 안에 완전히 눈에 보일 겁니다.” 지난 6일 서울 마포구 노고산동에 있는 코리빙 하우스 ‘맹그로브 신촌’에서 조강태(46) MGRV 대표를 만났다. 조 대표의 눈빛은 인터뷰 내내 사업 성공에 대한 자신감과 확신에 차 있었다. 코리빙 업계를 이끌고 있는...
65e80c178b0bc9bad7e1c231,땅집고,1인 가구를 위한 '주거 틈새시장' 급부상…코리빙하우스 개발 실전스쿨 4기 모...,"특히 민간 임대주택 시장에선 ‘코리빙하우스’로 불리는 임대형 기숙사가 각광받는다. 임대형기숙사는 기숙사나 오피스텔, 도시형생활주택과 비슷한 형태로, 임대사업자라면 누구나 운영 가능하다. 코리빙하우스 수요는 정부가 관련 법을 개정하면서 더욱 커질 전망이다. 국토교통부는 올 1월 건축법..."
65e80c198b0bc9bad7e1c232,헤럴드경제,여의도강남보다 출근 시간 붐비는 ‘가산’에 도심형 ‘코리빙하우스’ 뜬다,"가산디지털단지역은 MZ세대 직장인 비율도 높아 도심형 ‘코리빙하우스’에 대한 수요도 높은 것으로 나타났다. 금천구에 따르면 서울디지털산업단지는 입주기업 1만 2663개, 근로자 14만 3,522명이 상주하는 국내 최대규모 IT 산업단지로 꼽힌다. 특히 전체 근로자 중 20~30대가 약 54%를 차지할 정도로 가장 젊은..."
65e80c1b8b0bc9bad7e1c233,아시아경제,금쪽같은 출근 시간 아껴주는 ‘코리빙하우스’ …직주근접형 ‘가산 모비우스...,"MZ세대 1인 가구가 늘어나면서 공유주거의 일종인 ‘코리빙하우스’가 주목받고 있다. 통계청에 따르면 최근 1인 취업 가구 인구는 455만 5000가구이며, 그 중 30대 인구가 107만 1000가구로 가장 많은 것으로 나타났다. 특히 30~39세 1인 취업 가구는 직장과 주거지 접근성이 좋은 입지를 선호하는 가운데, 도심 속..."
65e80c1d8b0bc9bad7e1c234,컨슈머타임스,"우주·KCGI대체운용, 코리빙 사업 확장 나선다…업무협약 체결",우주 김정현대표(왼)와 KCGI대체투자운용 대표 윤재성(오) 컨슈머타임스=김유영 기자 | 국내 대표 코리빙하우스 운영사 '우주'(대표 김정현)가 코리빙 사업의 확장과 역량 강화를 위해 'KCGI대체투자운용'(대표 윤재성)와 전략적 파트너십을 맺었다고 20일 밝혔다. 이번 업무 협약을 통해 양사는 최근 1인가구의...
65e80c1f8b0bc9bad7e1c235,시사캐스트,[주거트렌드] 늘어나는 MZ 직장인…도심형 '코리빙하우스' 뜬다,"최근 1인 취업 가구가 늘어나면서 공유주거의 일종인 '코리빙하우스'가 주목받고 있다. [사진 = Freepik] 최근 1인 취업 가구가 늘어나면서 공유주거의 일종인 '코리빙하우스'가 주목받고 있다. 통계청에 따르면 최근 1인 취업 가구 인구는 455만 5000명 이며, 그 중 30~39세 인구가 107만 1000가구로 가장 많은 것으로..."
65e80c218b0bc9bad7e1c236,국토일보,전문 브랜드 앞세운 '코리빙하우스' 뜬다…직주근접형 G밸리 '가산 모비우스 ...,"MZ세대 1인 가구가 늘어나면서 공유주거의 일종인 '코리빙하우스'가 주목받고 있다. 통계청에 따르면 최근 1인 취업 가구 인구는 455만5,000가구이며, 그 중 30~39세 인구가 107만1,000가구로 가장 많은 것으로 나타났다. 30~39세 1인 취업 가구는 직장과 주거지 접근성이 좋은 직주근접을 선호하는 가운데 도심 속..."
65e80c238b0bc9bad7e1c237,파이낸셜뉴스,공유 주거 '코리빙하우스' 주목.. 가산 모비우스 타워 본격 입주,"MZ세대 등 1인 가구가 늘면서 공유 주거의 일종인 '코리빙하우스'가 주목받고 있다. 17일 분양 업계에 따르면 이달부터 서울 금천구 가산동의 서울디지털산업단지 가산G밸리에 코리빙하우스인 '가산 모비우스 타워'가 본격 입주를 시작한다. 가산 모비우스 타워는 지하 4층~지상 20층, 연면적 약 4만3400..."
65e80c258b0bc9bad7e1c238,서울경제,도심형 코리빙하우스 뜬다… ‘가산 모비우스 타워’ G밸리 입주,"최근 1인 취업 가구가 늘어나면서 공유주거의 일종인 ‘코리빙하우스’가 주목받고 있다. 통계청에 따르면 최근 1인 취업 가구 인구는 455만 5000가구이며, 그 중 30~39세 인구가 107만 1000가구로 가장 많은 것으로 나타났다. 특히 30~39세 1인 취업 가구는 직장과 주거지 접근성이 좋은 직주근접을 선호하는 가운데..."
65e80c288b0bc9bad7e1c239,한국금융신문,"네오밸류, 복합문화 플랫폼 '누디트 홍대' 오픈...코리빙 트랜드 잇는다",미국 전역에서 운영 중이거나 개발 중인 코리빙 하우스는 2020년 약 6만2000베드(bed)에서 2022년에는 7만4000베드로 20% 증가했다. 미국 유명 코리빙 브랜드인 커먼(Common)은 지난해까지 1억1300만달러(약 1472억원) 이상 투자를 유치했다. 국내 는 주로 대학가와 업무지구를 중심으로 공급되고...
65e80c2a8b0bc9bad7e1c23a,조선일보,18일 ‘코리빙하우스’ 맞춤형 특강,땅집고는 도심형 주택 개발업체 수목건축과 오는 8월 18일 오후 2시 ‘수요자 맞춤형 코리빙하우스 개발’ 원데이 특강을 개최한다. 이날 특강에서는 정부가 올 3월 도입한 새로운 코리빙 하우스 상품인 임대형 기숙사 중심으로 진행한다. 임대사업자로 등록하면 누구나 임대형 기숙사를 짓고 월세를 받을 수...
65e80c2c8b0bc9bad7e1c23b,땅집고,"""코리빙하우스 수익 극대화 방법 알려드립니다""…내달 18일 특강 개최",국내 임대주택 개발 전문기업인 수목건축(서용식 대표)이 오는 8월 18일 ‘수요자 맞춤형 코리빙하우스 개발’을 주제로 특별강연을 개최한다. 수목건축은 소형주택 개발 전문업체로 30여년간 임대주택 분야에서 다양한 상품을 개발하고 실행하고 있다. 수목건축은 주변 임대주택 대비 10~15% 이상 임대료...
65e80c2e8b0bc9bad7e1c23c,머니S언론사 선정,"[Z시세] 원룸보다 싼데 헬스장도 무료… ""난 셰어하우스에서 살아""","그는 ""셰어하우스에 살아 보니 원래 가지고 있던 편견이 많이 사라져 학교 근처 '안암생활' 등 코리빙 하우스에도 관심을 갖게 됐다""고 덧붙였다. 따로 또 같이… 다양한 사람과 교류 ""재밌어요"" 지난해 국토교통부가 발표한 '2022년 주거실태조사'에 따르면 대한민국 청년 가구의 대부분(82.5%)이 임차 거주 중이다...."
65e80c308b0bc9bad7e1c23d,조선비즈언론사 선정,[주거의 진화] ⓛ“월 250만원 기꺼이 내죠”... 런던 MZ 사로잡은 ‘코리빙 ...,"여기서는 모두 개별적으로 사용하면서 친구도 만들 수 있어요.” (발레리야·29세, 그래비티 코리빙 거주자) 지난달 29일(현지 시각) 찾은 영국 런던 서부 하운슬로에 있는 코리빙 하우스 ‘그래비티(Gravity)’. 런던 시내 중심가에서는 보기 힘든 신축 건물이 한 눈에 들어왔다. 런던시는 역사성이 짙은 오래된..."
65e80c328b0bc9bad7e1c23e,머니투데이,"세집 중 한집은 '나혼자 산다'…'따로, 또 같이' 코리빙하우스","'따로 또 같이'를 표방하는 코리빙하우스다. 30여년간 다양한 임대주택 상품을 개발하고 국내 코리빙하우스 확대를 이끈 서용식 수목건축 대표는 머니투데이와 인터뷰에서 ""세대별로 원하는 집의 사용방식과 공간구성이 다르다""며 ""수요자별로 각자 취향에 맞춘 주택공급이 필요하다. 획일성을 깨야..."
65e80c348b0bc9bad7e1c23f,국민일보,"코리빙 하우스, ‘공간 나눔 주택’으로 다듬어 쓰면 쉬워",다른 사람과 함께 살면서도 개인의 생활을 보호할 수 있는 방식으로 주거 공간을 분리하는 주택 형태를 두고 ‘코리빙 하우스(co-living house)’라는 단어를 쓴다. 건물 내 공용 공간을 둬 입주민들이 공유하지만 동시에 개별적인 공간도 둬 사생활을 보호하는 개념이다. 이 단어는 ‘공간 나눔 주택’이라는...
65e80c368b0bc9bad7e1c240,머니투데이언론사 선정,[르포]서울과 시카고 오가며 사업…코리빙하우스 택한 이유,"SK디앤디가 운영 중인 코리빙하우스다. 지하철 2호선 강남역과 지하철 3호선 양재역 사이에 있는 뱅뱅사거리에 위치한다. 2021년 11월에 문을 연 이곳은 101가구가 살 수 있고 건물 내에 은행, 공유 오피스, 커뮤니티룸, 컨퍼런스 룸 등이 있어 일에 집중할 수 있는 최적의 환경을 갖췄다. 컨퍼런스룸에서 만난..."
65e80c388b0bc9bad7e1c241,땅집고,"""코리빙하우스 수익 극대화 방법 알려드립니다""…내달 7일 특강 개최",국내 임대주택 개발 전문기업인 수목건축(서용식 대표)이 오는 7월 7일 ‘수요자 맞춤형 코리빙하우스 개발’을 주제로 특별강연을 개최한다. 수목건축은 소형주택 개발 전문업체로 30여년간 임대주택 분야에서 다양한 상품을 개발하고 실행하고 있다. 수목건축은 주변 임대주택 대비 10~15% 이상 임대료...
65e80c3a8b0bc9bad7e1c242,메종,두 가지 매력의 코리빙하우스,"코리빙하우스 ‘헤이 heyy’는 삼성전자의 최신 스마트 가전과 스마트한 홈 IoT 기술의 만남으로 독립된 생활과 함께하는 시간을 모두 중요하게 생각하는 Gen Z세대에게 차별화된 주거 문화를 선사한다. 혼자 살고 싶기도 하고, 시끌벅적한 시간이 그립기도 한 두 가지 마음은 누구나 경험해봤을 것이다...."
65e80c3c8b0bc9bad7e1c243,조선일보,‘코리빙하우스 개발’ 원데이 특강,내달 7일… 맞춤형 상담도 땅집고는 소형주택 개발업체 수목건축과 함께 오는 7월 7일 오후 2시 ‘수요자 맞춤형 코리빙하우스 개발’ 원데이 특강을 개최한다. 이날 특강에서는 정부가 올 3월 도입한 새로운 코리빙 하우스 상품인 임대형 기숙사 중심으로 진행한다. 임대사업자로 등록하면 누구나 임대형...
65e80c3e8b0bc9bad7e1c244,조선비즈,"SK디앤디 ‘에피소드’, 유럽 ‘코리빙 어워드’서 두 번째 수상",SK디앤디(SK D&D) 코리빙 하우스 브랜드 ‘에피소드’가 ‘제3회 코리빙 어워드(Coliving Awards)’에서 ‘영향력 및 지속가능성(Impact & Sustainability)’ 부문 우승을 차지했다. 유럽 지역 공유주거협회에서 주최하는 ‘코리빙 어워드’는 매년 전 세계 100개 이상의 공유 주거 관련 브랜드가 경쟁하는 국제적인...
65e80c408b0bc9bad7e1c245,조선일보,수익성 높고 공실 위험 낮은 코리빙하우스 어떻게 짓나요,"땅집고는 임대형 기숙사 사업을 준비하는 개인이나 법인을 위해 ‘코리빙하우스 개발 실전스쿨 3기’ 과정을 오는 6월12일 개강한다. 강의는 현장스터디 1회를 포함해 총 7회로 진행한다. 서용식 수목건축 대표는 코리빙하우스 상품 이해와 최적 입지, 개발 기획 포인트 등을 짚어준다. 이혁찬 CA건축사사무소..."
65e80c428b0bc9bad7e1c246,조선일보,‘월세킹’ 코리빙하우스 실전스쿨 3기 모집,“코리빙하우스(co-living house·공유 주택)를 일반 원룸처럼 지으면 수익성이 떨어질 가능성이 큽니다. 코리빙하우스도 아파트처럼 브랜드 정체성이 확실해야 살아남을 겁니다.”(서용식 수목건축 대표) 올해 3월 정부가 ‘임대형 기숙사’를 도입하면서 코리빙하우스가 도심 주택시장에서 틈새상품으로...
65e80c448b0bc9bad7e1c247,아주경제,"코람코자산신탁, 안국역 앞 재동주유소에 코리빙하우스 개발","코람코자산신탁은 이곳에 지하 2층~지상 12층, 연면적 약 3700㎡ 규모의 코리빙하우스를 계획 중이다. 고층 실내와 루프탑 정원에서 '궁 뷰'를 누릴 수 있고 건물 내 카페와 라운지, 영화관, 이벤트룸, 트레이닝룸, 루프탑 정원 등 다양한 커뮤니티 시설을 도입한다. 특히 코람코자산신탁은 이곳..."
65e80c468b0bc9bad7e1c248,전자신문,"[단독]동네, 코리빙하우스 '디어스' 운영사 인수…신규 사업 박차",프롭테크 기업 동네가 코리빙하우스 디어스(Dears)를 운영하는 스티븐스를 인수했다. 주력 상품인 동네 FLEX 사업을 디지털화해 국내 주택임대시장을 지속 혁신한다. 동네는 한국의 주거 문화 혁신을 통해 임대인과 임차인에게 편리한 임대 서비스를 제공하는 프롭테크 다. 한국에만 존재하는 전세 문화의...
65e80c488b0bc9bad7e1c249,조선일보,임대형 기숙사로 돈 벌기… 코리빙하우스 실전 3기,"땅집고가 ‘코리빙하우스 개발 실전스쿨 3기’ 과정을 오는 6월12일 개강한다. 이번 과정에서는 임대형 기숙사 사업을 준비하는 개인이나 법인 대상으로 임대형 기숙사 사업성과 임대수익 극대화 방안을 제시한다. 1·2기 과정은 조기 마감했다. 강의는 현장스터디 1회를 포함, 총 7회다. 서용식 수목건축..."
65e80c4a8b0bc9bad7e1c24a,매일경제,고시원보다 비싸도 줄선 코리빙하우스 … 커뮤니티 공간이 핵심 [공유주택 투...,MZ세대를 중심으로 갈수록 주택에 대한 인식이 소유의 개념에서 사용 개념으로 바뀌는 상황은 커뮤니티 중심의 코리빙하우스에 대한 관심을 키우고 있다. 코리빙하우스(co-living house)란 주방을 비롯한 다양한 커뮤니티시설을 공유하는 주거시설이다. 이미 선진국에서는 일반화된 가 이제 막...
65e80c4c8b0bc9bad7e1c24b,주간한국,"코람코 리츠, 엠지알브이와 업무협약… 공유 주거 사업 '맞손'",지난해 6월에는 코람코에너지리츠가 보유한 서울 안국역 앞 '현대오일뱅크 재동주유소' 부지를 코리빙 하우스를 개발한다고 밝히기도 했다. 이번 엠지알브이와의 업무협약은 그 후속조치다. 코람코라이프인프라리츠는 전국 160여개 HD현대오일뱅크 주유소와 해당 부지를 활용한 다양한 개발 사업을...
